nome_organizacao,descricao_organizacao,categoria_organizacao,fase_investimento_busca_x,incentivos_fiscais_municipio_x,orgao_responsavel_cti_x,tipo_organizacao_x,contato_divulgacao_cientifica_x,possui_nit_x,areas_expertise_x,tese_investimento_x,num_startups_investidas_x,segmento_atuacao,programas_desenvolvimento_x,tecnologias_disruptivas,segmentacao_clientes_x,fase_negocio,fase_investimento_captada_x,preferencia_segmento_x,beneficios_programa_x,investimento_medio_startup_x,exige_equity_x,papel_no_ecossistema,cadastro_aprovado,autorizacao_divulgacao,cidade_sede,uf_sede,logo_url,site_organizacao,email_contato,fase_investimento_busca_y,incentivos_fiscais_municipio_y,orgao_responsavel_cti_y,tipo_organizacao_y,contato_divulgacao_cientifica_y,possui_nit_y,areas_expertise_y,tese_investimento_y,num_startups_investidas_y,programas_desenvolvimento_y,modelo_negocio,segmentacao_clientes_y,numero_funcionarios,fase_investimento_captada_y,busca_investimento,linkedin_url,preferencia_segmento_y,beneficios_programa_y,investimento_medio_startup_y,exige_equity_y
Cardume,"O Cardume é um construtor e acelerador de ecossitemas, trabalhando para gerar emprego e renda, alcançando o desenvolvimento econômico e social. Tendo atuado hoje em Itabira, João Monlevade, Santa Bárbara, Governador Valadares e Ipatinga.",Demais Organizações,,,,,,,,,,Aceleradora de ecossitema,"Startup Kids - Inovação é uma conversar para adultos? Aqui também temos espaço para os pequeninos com um evento desenhado para fomentar pais e crianças a entenderem um pouco desse mundo de forma lúdica. Cardume Talks - Programa para prepara a sua comunidade e levar conhecimento, gerando bons profissionais para seus eventos, empresas ou cidade!
Programa em Rede - A universidade tem muito a oferecer para o desenvolvimento da sua empresa ou startup, por isso oferecemos um programa focado em inovação e tecnologia para aproximar o seu negócio das grandes universidades.
Zero to Hero - Tem uma ideia na cabeça e não sabe como colocar em prática? Ou já tem um negócio mas não consegue fazer ele decolar? Com o programa Zero to Hero, você vai precisar de 1 dia + 3 semanas para alcançar o mercado.
Golin de Ciência - Se você acha que ciência é algo muito difícil ou que não tem nada a ver com seu dia a dia, no Golin de Ciência você vai mudar de ideia! Em um clima descontraído, a Ciência e o buteco se encontram. Ficou curioso? Vem ter um Golin de Ciência!
Ciclo de Prosperidades - Um programa para cidades e grandes empresas encontrarem e fortalecerem seus potenciais e vocações econômicas. Nossa tecnologia social ativa o principal ativo dos territórios que atuamos, as pessoas, e por elas fortalecemos ações da comunidade que passam a se perceber como tal.
Hackathon - Mas o que é uma Hackathon? É uma maratona para se encontrar solução para um problema real. Inspirado nas maratonas de programação, em que designers e desenvolvedores codificavam madrugada a dentro para criar novos programas. Hoje temos o formato como uma maneira de promover senso de pertencimento. Gestores encaram os problemas de frente e convidam seus colaboradores e a comunidade para encontrar juntos soluções.
Trilha da inovação - O Cardume construiu a Trilha para fazer com que todo mundo esteja na mesma página. Na Trilha da Inovação temos três mini trilhas, Inspiração, Mercado e Oportunidades, cada uma com 5 palestras, todas elaboradas para apresentar as teorias, conceitos e tendências em inovação que estão movimentando o mundo, e agora também com acesso online.",,,,,,,,,Demais Organizações,Sim,Sim,Itabira,MG,https://i.postimg.cc/jqWMqrtQ/01.png,http://cardume.org/,contato@cardume.org, , , , , , , , , ,"Startup Kids - Inovação é uma conversar para adultos? Aqui também temos espaço para os pequeninos com um evento desenhado para fomentar pais e crianças a entenderem um pouco desse mundo de forma lúdica. Cardume Talks - Programa para prepara a sua comunidade e levar conhecimento, gerando bons profissionais para seus eventos, empresas ou cidade!
Programa em Rede - A universidade tem muito a oferecer para o desenvolvimento da sua empresa ou startup, por isso oferecemos um programa focado em inovação e tecnologia para aproximar o seu negócio das grandes universidades.
Zero to Hero - Tem uma ideia na cabeça e não sabe como colocar em prática? Ou já tem um negócio mas não consegue fazer ele decolar? Com o programa Zero to Hero, você vai precisar de 1 dia + 3 semanas para alcançar o mercado.
Golin de Ciência - Se você acha que ciência é algo muito difícil ou que não tem nada a ver com seu dia a dia, no Golin de Ciência você vai mudar de ideia! Em um clima descontraído, a Ciência e o buteco se encontram. Ficou curioso? Vem ter um Golin de Ciência!
Ciclo de Prosperidades - Um programa para cidades e grandes empresas encontrarem e fortalecerem seus potenciais e vocações econômicas. Nossa tecnologia social ativa o principal ativo dos territórios que atuamos, as pessoas, e por elas fortalecemos ações da comunidade que passam a se perceber como tal.
Hackathon - Mas o que é uma Hackathon? É uma maratona para se encontrar solução para um problema real. Inspirado nas maratonas de programação, em que designers e desenvolvedores codificavam madrugada a dentro para criar novos programas. Hoje temos o formato como uma maneira de promover senso de pertencimento. Gestores encaram os problemas de frente e convidam seus colaboradores e a comunidade para encontrar juntos soluções.
Trilha da inovação - O Cardume construiu a Trilha para fazer com que todo mundo esteja na mesma página. Na Trilha da Inovação temos três mini trilhas, Inspiração, Mercado e Oportunidades, cada uma com 5 palestras, todas elaboradas para apresentar as teorias, conceitos e tendências em inovação que estão movimentando o mundo, e agora também com acesso online.",,,,,Não,,,,, 
Orbit Ambiental LTDA,"A ORBIT Ambiental atua na área de consultoria ambiental oferecendo serviços e projetos na área de meio ambiente para diversos tipos de atividades e empreendimentos. Além disso possuímos uma plataforma online de ferramentas para otimização e melhoria na qualidade do trabalho de consultores ambientais. A plataforma tem o objetivo de auxiliar tanto a própria ORBIT quanto profissionais da área ambiental de todo o país, através das ferramentas desenvolvidas e fornecidas online é possível realizar os projetos e serviços da área ambiental de forma mais rápida e segura. A Orbit foi oficialmente criada em setembro de 2019 e desde então tem incrementado cada vez mais ferramentas na plataforma, na área de consultoria tem realizado principalmente projetos de licenciamento ambiental na região da Zona da Mata Mineira, além de outros projetos da área ambiental e de saneamento. A Orbit Ambiental participou do programa de pré-incubação do TecnoParq/CENTEV-UFV, atualmente somos uma das empresas incubadas no TecnoParq.",Demais Organizações,,,,,,,,,,Consultoria Ambiental,"Somos uma empresa incubada no TecnoParq de Viçosa, o CENTEV, lá participamos de diversos eventos junto às outras empresas incubadas para trocar experiências, informações e aprendizados.",,,,,,,,,Demais Organizações,Sim,Sim,Viçosa,MG,https://i.postimg.cc/5tkSpRgy/logo-orbit.png,https://consultoria.orbitambiental.com/,orbitconsultoriaambiental@gmail.com, , , , , , , , , ,"Somos uma empresa incubada no TecnoParq de Viçosa, o CENTEV, lá participamos de diversos eventos junto às outras empresas incubadas para trocar experiências, informações e aprendizados.",,,,,Não,,,,, 
Sindicato Intermunicipal das Indústrias do Mobiliário de Ubá,Representar as industrias moveleiras de Ubá e região.,Demais Organizações,,,,,,,,,,Indústrias moveleiras,"Representatividade de industrias moveleiras, assessoria jurídica, assessoria ambiental, etc",,,,,,,,,Demais Organizações,Sim,Sim,Ubá,MG,https://i.postimg.cc/G2bfLgSL/LOGO-INTERSIND.png,http://www.intersind.com.br/,intersind@intersind.com.br, , , , , , , , , ,"Representatividade de industrias moveleiras, assessoria jurídica, assessoria ambiental, etc",,,,,Não,,,,, 
Ads Cerâmica Ltda,Fabricação de tijolos,Demais Organizações,,,,,,,,,,Tijolos,--,,,,,,,,,Demais Organizações,Sim,Sim,Papagaios,MG,https://postimg.cc/rRXdkQw4,https://exemplo.com,adsceramica@bol.com.br, , , , , , , , , ,--,,,,,Não,,,,, 
SIMI - Sistema Mineiro de Inovação,"O SIMI (Sistema Mineiro de Inovação) é um projeto da Secretaria de Estado de Desenvolvimento Econômico de Minas Gerais que consiste em apoiar o desenvolvimento dos ecossistemas de inovação mineiros através da geração de negócios, convergência das ações governamentais, empresariais, acadêmicas e científicas, da atração de empreendimentos inovadores e do aumento da visibilidade dos agentes do ecossistema de inovação.",Demais Organizações,,,,,,,,,,Organizações de fomento,"O SIMI visa fomentar o crescimento dos ecossistemas de inovação mineiros aumentando sua visibilidade, através da articulação de atores estratégicos, da atração de empreendimentos inovadores e do auxílio à internacionalização das startups.
As principais iniciativas são:
Portal SIMI, que é uma ferramenta estratégica que reúne em um só local as principais informações sobre empreendedorismo, ciência, tecnologia e inovação.
Mapeamento do ecossistema de inovação, que pretende dar visibilidade ao setor em MG, além de permitir embasamento de decisões por aceleradoras, investidores, etc.",,,,,,,,,Demais Organizações,Sim,Sim,Belo Horizonte,MG,https://i.postimg.cc/B69zZNFd/logo-simi-ii2.png,http://simi.org.br/,faleconosco@simi.org.br, , , , , , , , , ,"O SIMI visa fomentar o crescimento dos ecossistemas de inovação mineiros aumentando sua visibilidade, através da articulação de atores estratégicos, da atração de empreendimentos inovadores e do auxílio à internacionalização das startups.
As principais iniciativas são:
Portal SIMI, que é uma ferramenta estratégica que reúne em um só local as principais informações sobre empreendedorismo, ciência, tecnologia e inovação.
Mapeamento do ecossistema de inovação, que pretende dar visibilidade ao setor em MG, além de permitir embasamento de decisões por aceleradoras, investidores, etc.",,,,,Não,,,,, 
UNIPTAN,"Pensando sempre na sua realização profissional o UNIPTAN - Centro Universitário Presidente Tancredo de Almeida Neves oferece uma formação de nível superior para o desempenho de diversas funções. A instituição está comprometida na busca e no aperfeiçoamento contínuo para inserção de seus alunos no mercado de trabalho e o exercício pleno de cidadania. O UNIPTAN possui o conceito Institucional nota 4 na escala que varia de 1 a 5 estipulada pelo MEC. Buscando sempre melhorar a cada dia, a Instituição está conectada às rápidas mudanças no campo educacional e atenta às inovações na sua metodologia de ensino.",Demais Organizações,,,,,,,,,,Instituição de Ensino Superior,NEUNI- Nucleo de empreendedorismo e inovação do UNIPTAN,,,,,,,,,Demais Organizações,Sim,Sim,São João del Rei,MG,https://i.postimg.cc/kMcHM5cR/uniptan-centro-universitario-presidente-tancredo-de-almeida-neves-logo-481.png,https://www.uniptan.edu.br/,mayara.borges@uniptan.edu.br, , , , , , , , , ,NEUNI- Nucleo de empreendedorismo e inovação do UNIPTAN,,,,,Não,,,,, 
Hemp Up Caring,"Visamos conectar médicos á pacientes, farmácias e exportadores, estudantes a cursos e informar de acordo com as pesquisas científicas no mundo todo. A carência de informação na área canábica, faz-se preconceitos e tabu errôneos. Por isso inovamos a forma de assessorar pessoas interessadas.",Demais Organizações,,,,,,,,,,"Clínicas, Farmácias, Estudantes e Pacientes","Iniciamos um projeto de informação, no qual obtemos cursos da área canábica, clínica para atender pacientes e assessoria de farmácias e interessados.",,,,,,,,,Demais Organizações,Sim,Sim,Santa Rita do Sapucaí,MG,https://i.postimg.cc/s2KgV4rg/wallpaper-18-02-20-Top.png,https://hempupcaring.com/,lira@hempupcaring.com, , , , , , , , , ,"Iniciamos um projeto de informação, no qual obtemos cursos da área canábica, clínica para atender pacientes e assessoria de farmácias e interessados.",,,,,Não,,,,, 
Interminas,"Agência de Publicidade, Propaganda e Marketing",Demais Organizações,,,,,,,,,,Parque tecnológico,Desenvolvimento de comunicação digital,,,,,,,,,Demais Organizações,Sim,Sim,Viçosa,MG,https://i.postimg.cc/d3PrGjqq/logo-jpg.jpg,https://www.interminas.net,bruato@gmail.com, , , , , , , , , ,Desenvolvimento de comunicação digital,,,,,Não,,,,, 
uaitec,Inclusão digital e inovação,Demais Organizações,,,,,,,,,,Cursos de capacitação e inclusão digital.,Abrimos espaço físico e material para possíveis parcerias para inovação e desenvolvimento humano.,,,,,,,,,Demais Organizações,Sim,Sim,Belo Horizonte,MG,https://i.postimg.cc/6qc3Ms3t/uaitec1.png,http://www.uaitec.mg.gov.br/,pousoalegre@uaitec.mg.gov.br, , , , , , , , , ,Abrimos espaço físico e material para possíveis parcerias para inovação e desenvolvimento humano.,,,,,Não,,,,, 
Pós-Doc Bebidas Artesanais Ltda,"Produção de cervejas especiais diferenciadas. Primeira cervejaria do Brasil a receber registro do Ministério da Agricultura, Pecuária e Abastecimento para funcionamento numa Incubadora de empresas. 10 cervejas diferentes lançadas em 6 meses, valorização da gastronomia, parceria com pequenos produtores, rótulos personalizados por diferentes artistas da região do sul de Minas.",Demais Organizações,,,,,,,,,,Produção de bebidas,"Valorização da cultura gastronômica com produção de cervejas com frutas da região ou que marcaram a economia das cidades, desenvolvimento de layout de equipamentos (panela cervejeira e tanques)",,,,,,,,,Demais Organizações,Sim,Sim,Santa Rita do Sapucaí,MG,https://i.postimg.cc/qR8Rx8RQ/FB-IMG-1581199157526.jpg,https://www.instagram.com/cervejaposdoc,pos-doc@hotmail.com, , , , , , , , , ,"Valorização da cultura gastronômica com produção de cervejas com frutas da região ou que marcaram a economia das cidades, desenvolvimento de layout de equipamentos (panela cervejeira e tanques)",,,,,Não,,,,, 
Ateliê dos Negócios Coworking,"Criamos o Ateliê dos Negócios – Coworking para pessoas como nós: curiosas, empreendedoras e trabalhadoras. Pessoas focadas no desenvolvimento de suas empresas e que não querem se preocupar com as despesas do dia-a-dia de um escritório convencional. Nós acreditamos que para um bom desenvolvimento profissional, é preciso estar instalado num lugar aconchegante, moderno e profissional em que o prazer em trabalhar seja natural! Acreditamos que bons fluidos e ótimas inspirações trazem grandes resultados a todos os envolvidos. O Ateliê dos Negócios é um Coworking Pocket, porém, completo! Nosso coworking oferece tudo o que você precisa: sala de reunião, estações de trabalho confortáveis, espaços privativos, espaço de descompressão, oportunidades de networking e, é claro, aquele cafezinho esperto, lanches e diversas outras bebidas. Já tivemos aqui com a gente startups, micro empresas de base tecnológica e educacional.",Demais Organizações,,,,,,,,,,Coworking,"Sediamos startups e outros empresas com custo reduzido, ambiente motivador e propenso a fazer networking",,,,,,,,,Demais Organizações,Sim,Sim,Belo Horizonte,MG,https://i.postimg.cc/x1TPKLDY/Whats-App-Image-2020-03-23-at-11-30-45.jpg,http://ateliedosnegocioscoworking.com.br/,yolanda@ateliedosnegocios.com.br, , , , , , , , , ,"Sediamos startups e outros empresas com custo reduzido, ambiente motivador e propenso a fazer networking",,,,,Não,,,,, 
Costart Inovação e Espaço Compartilhado,"COSTART: Colaboração entre Organizações e Startups com o Objetivo de gerar Inovação e Crescimento. Facilitando a colaboração entre todos os envolvidos: equipe da empresa, mentores, profissionais de áreas diversas e startups.",Demais Organizações,,,,,,,,,,Inovação-,Colaboração entre organizações e startups,,,,,,,,,Demais Organizações,Sim,Sim,Santa Rita do Sapucaí,MG,https://i.postimg.cc/8cdHzmJ6/logo.png,https://costart.com.br,JCGUIOTTI@COSTART.COM.BR, , , , , , , , , ,Colaboração entre organizações e startups,,,,,Não,,,,, 
Agência Cattos,"Somos empreendedores e apaixonados por marketing! Sabemos que se um negócio existe, é porque alguém sonhou com ele! E assim, existimos para ajudar uma empresa a manter seu sonho no mercado, de maneira criativa e comprometida. Somos uma empresa jovem, com muita energia, ação e entusiasmo. Nosso principal resultado em 1 ano e meio de existência são os 20 clientes fixos, e os clientes em prospecção.",Demais Organizações,,,,,,,,,,Marketing,Até o momento nenhum,,,,,,,,,Demais Organizações,Sim,Sim,Capinópolis,MG,https://i.postimg.cc/J7KMsVNG/Logo-CAttos.png,https://agenciacattos.com/,contato@agenciacattos.com, , , , , , , , , ,Até o momento nenhum,,,,,Não,,,,, 
A2F ASSESSORIA LTDA,"Objetivo de inovação nas áreas de P&D e Inovações, principalmente em TIC (Tecnologia da Informação e Comunicação) e SmartGrid para concessionárias de energia.",Demais Organizações,,,,,,,,,,Comunidade de startups,Inovação em sistemas de comunicação para concessionárias de energia - P&D0640 - ANEEL/CEMIG,,,,,,,,,Demais Organizações,Sim,Sim,Belo Horizonte,MG,https://i.postimg.cc/3rssWw0K/A2F.png,https://a2fassessoria.com.br,ronaldoaraujo@a2fassessoria.com.br, , , , , , , , , ,Inovação em sistemas de comunicação para concessionárias de energia - P&D0640 - ANEEL/CEMIG,,,,,Não,,,,, 
